experiment,setting,setting_name,T,rep,method,action,reward_abs_mu,rescaled_subopt,correct
mab,2,Suboptimal,500,21,pess_0.2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,21,pess_0.5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,21,pess_1,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,21,pess_2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,21,pess_5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,21,pess_10,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,21,pess_15,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,21,clip_0.1,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,21,clip_0.2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,21,clip_0.5,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,500,21,clip_1,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,500,21,clip_2,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,500,21,clip_5,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,500,21,clip_10,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,500,21,clip_15,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,500,22,greedy,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,22,pess_0.1,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,22,pess_0.2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,22,pess_0.5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,22,pess_1,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,22,pess_2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,22,pess_5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,22,pess_10,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,22,pess_15,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,22,clip_0.1,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,22,clip_0.2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,22,clip_0.5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,22,clip_1,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,22,clip_2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,22,clip_5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,22,clip_10,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,500,22,clip_15,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,500,23,greedy,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,500,23,pess_0.1,1,0.05,0.0,1
mab,2,Suboptimal,500,23,pess_0.2,1,0.05,0.0,1
mab,2,Suboptimal,500,23,pess_0.5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,23,pess_1,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,23,pess_2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,23,pess_5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,23,pess_10,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,23,pess_15,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,23,clip_0.1,1,0.05,0.0,1
mab,2,Suboptimal,500,23,clip_0.2,1,0.05,0.0,1
mab,2,Suboptimal,500,23,clip_0.5,1,0.05,0.0,1
mab,2,Suboptimal,500,23,clip_1,1,0.05,0.0,1
mab,2,Suboptimal,500,23,clip_2,1,0.05,0.0,1
mab,2,Suboptimal,500,23,clip_5,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,500,23,clip_10,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,500,23,clip_15,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,500,24,greedy,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,500,24,pess_0.1,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,500,24,pess_0.2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,24,pess_0.5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,24,pess_1,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,24,pess_2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,24,pess_5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,24,pess_10,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,24,pess_15,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,24,clip_0.1,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,500,24,clip_0.2,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,500,24,clip_0.5,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,500,24,clip_1,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,500,24,clip_2,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,500,24,clip_5,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,500,24,clip_10,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,500,24,clip_15,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,500,25,greedy,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,500,25,pess_0.1,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,25,pess_0.2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,25,pess_0.5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,25,pess_1,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,25,pess_2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,25,pess_5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,25,pess_10,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,25,pess_15,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,25,clip_0.1,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,25,clip_0.2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,25,clip_0.5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,25,clip_1,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,25,clip_2,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,500,25,clip_5,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,500,25,clip_10,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,500,25,clip_15,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,500,26,greedy,0,0.0,0.05,0
mab,2,Suboptimal,500,26,pess_0.1,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,26,pess_0.2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,26,pess_0.5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,26,pess_1,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,26,pess_2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,26,pess_5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,26,pess_10,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,26,pess_15,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,26,clip_0.1,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,26,clip_0.2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,26,clip_0.5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,26,clip_1,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,26,clip_2,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,500,26,clip_5,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,500,26,clip_10,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,500,26,clip_15,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,500,27,greedy,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,27,pess_0.1,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,27,pess_0.2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,27,pess_0.5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,27,pess_1,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,27,pess_2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,27,pess_5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,27,pess_10,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,27,pess_15,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,27,clip_0.1,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,27,clip_0.2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,27,clip_0.5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,27,clip_1,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,27,clip_2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,27,clip_5,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,500,27,clip_10,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,500,27,clip_15,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,500,28,greedy,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,500,28,pess_0.1,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,500,28,pess_0.2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,28,pess_0.5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,28,pess_1,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,28,pess_2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,28,pess_5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,28,pess_10,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,28,pess_15,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,28,clip_0.1,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,28,clip_0.2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,28,clip_0.5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,28,clip_1,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,500,28,clip_2,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,500,28,clip_5,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,500,28,clip_10,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,500,28,clip_15,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,500,29,greedy,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,500,29,pess_0.1,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,500,29,pess_0.2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,29,pess_0.5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,29,pess_1,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,29,pess_2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,29,pess_5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,29,pess_10,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,29,pess_15,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,500,29,clip_0.1,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,500,29,clip_0.2,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,500,29,clip_0.5,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,500,29,clip_1,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,500,29,clip_2,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,500,29,clip_5,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,500,29,clip_10,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,500,29,clip_15,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,1000,0,greedy,1,0.05,0.0,1
mab,2,Suboptimal,1000,0,pess_0.1,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,0,pess_0.2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,0,pess_0.5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,0,pess_1,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,0,pess_2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,0,pess_5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,0,pess_10,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,0,pess_15,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,0,clip_0.1,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,0,clip_0.2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,0,clip_0.5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,0,clip_1,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,0,clip_2,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,1000,0,clip_5,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,1000,0,clip_10,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,1000,0,clip_15,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,1000,1,greedy,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,1000,1,pess_0.1,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,1,pess_0.2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,1,pess_0.5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,1,pess_1,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,1,pess_2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,1,pess_5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,1,pess_10,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,1,pess_15,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,1,clip_0.1,0,0.0,0.05,0
mab,2,Suboptimal,1000,1,clip_0.2,0,0.0,0.05,0
mab,2,Suboptimal,1000,1,clip_0.5,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,1000,1,clip_1,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,1000,1,clip_2,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,1000,1,clip_5,3,0.01,0.04,0
mab,2,Suboptimal,1000,1,clip_10,3,0.01,0.04,0
mab,2,Suboptimal,1000,1,clip_15,3,0.01,0.04,0
mab,2,Suboptimal,1000,2,greedy,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,1000,2,pess_0.1,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,1000,2,pess_0.2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,2,pess_0.5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,2,pess_1,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,2,pess_2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,2,pess_5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,2,pess_10,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,2,pess_15,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,2,clip_0.1,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,2,clip_0.2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,2,clip_0.5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,2,clip_1,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,2,clip_2,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,1000,2,clip_5,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,1000,2,clip_10,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,1000,2,clip_15,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,1000,3,greedy,1,0.05,0.0,1
mab,2,Suboptimal,1000,3,pess_0.1,1,0.05,0.0,1
mab,2,Suboptimal,1000,3,pess_0.2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,3,pess_0.5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,3,pess_1,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,3,pess_2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,3,pess_5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,3,pess_10,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,3,pess_15,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,3,clip_0.1,1,0.05,0.0,1
mab,2,Suboptimal,1000,3,clip_0.2,1,0.05,0.0,1
mab,2,Suboptimal,1000,3,clip_0.5,1,0.05,0.0,1
mab,2,Suboptimal,1000,3,clip_1,1,0.05,0.0,1
mab,2,Suboptimal,1000,3,clip_2,3,0.01,0.04,0
mab,2,Suboptimal,1000,3,clip_5,3,0.01,0.04,0
mab,2,Suboptimal,1000,3,clip_10,3,0.01,0.04,0
mab,2,Suboptimal,1000,3,clip_15,3,0.01,0.04,0
mab,2,Suboptimal,1000,4,greedy,0,0.0,0.05,0
mab,2,Suboptimal,1000,4,pess_0.1,0,0.0,0.05,0
mab,2,Suboptimal,1000,4,pess_0.2,0,0.0,0.05,0
mab,2,Suboptimal,1000,4,pess_0.5,0,0.0,0.05,0
mab,2,Suboptimal,1000,4,pess_1,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,4,pess_2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,4,pess_5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,4,pess_10,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,4,pess_15,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,4,clip_0.1,0,0.0,0.05,0
mab,2,Suboptimal,1000,4,clip_0.2,0,0.0,0.05,0
mab,2,Suboptimal,1000,4,clip_0.5,0,0.0,0.05,0
mab,2,Suboptimal,1000,4,clip_1,0,0.0,0.05,0
mab,2,Suboptimal,1000,4,clip_2,0,0.0,0.05,0
mab,2,Suboptimal,1000,4,clip_5,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,1000,4,clip_10,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,1000,4,clip_15,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,1000,5,greedy,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,1000,5,pess_0.1,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,5,pess_0.2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,5,pess_0.5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,5,pess_1,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,5,pess_2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,5,pess_5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,5,pess_10,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,5,pess_15,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,5,clip_0.1,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,1000,5,clip_0.2,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,1000,5,clip_0.5,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,1000,5,clip_1,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,1000,5,clip_2,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,1000,5,clip_5,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,1000,5,clip_10,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,1000,5,clip_15,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,1000,6,greedy,1,0.05,0.0,1
mab,2,Suboptimal,1000,6,pess_0.1,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,6,pess_0.2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,6,pess_0.5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,6,pess_1,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,6,pess_2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,6,pess_5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,6,pess_10,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,6,pess_15,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,6,clip_0.1,1,0.05,0.0,1
mab,2,Suboptimal,1000,6,clip_0.2,1,0.05,0.0,1
mab,2,Suboptimal,1000,6,clip_0.5,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,1000,6,clip_1,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,1000,6,clip_2,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,1000,6,clip_5,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,1000,6,clip_10,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,1000,6,clip_15,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,1000,7,greedy,1,0.05,0.0,1
mab,2,Suboptimal,1000,7,pess_0.1,1,0.05,0.0,1
mab,2,Suboptimal,1000,7,pess_0.2,1,0.05,0.0,1
mab,2,Suboptimal,1000,7,pess_0.5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,7,pess_1,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,7,pess_2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,7,pess_5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,7,pess_10,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,7,pess_15,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,7,clip_0.1,1,0.05,0.0,1
mab,2,Suboptimal,1000,7,clip_0.2,1,0.05,0.0,1
mab,2,Suboptimal,1000,7,clip_0.5,1,0.05,0.0,1
mab,2,Suboptimal,1000,7,clip_1,1,0.05,0.0,1
mab,2,Suboptimal,1000,7,clip_2,1,0.05,0.0,1
mab,2,Suboptimal,1000,7,clip_5,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,1000,7,clip_10,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,1000,7,clip_15,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,1000,8,greedy,3,0.01,0.04,0
mab,2,Suboptimal,1000,8,pess_0.1,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,8,pess_0.2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,8,pess_0.5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,8,pess_1,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,8,pess_2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,8,pess_5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,8,pess_10,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,8,pess_15,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,8,clip_0.1,1,0.05,0.0,1
mab,2,Suboptimal,1000,8,clip_0.2,1,0.05,0.0,1
mab,2,Suboptimal,1000,8,clip_0.5,3,0.01,0.04,0
mab,2,Suboptimal,1000,8,clip_1,3,0.01,0.04,0
mab,2,Suboptimal,1000,8,clip_2,3,0.01,0.04,0
mab,2,Suboptimal,1000,8,clip_5,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,1000,8,clip_10,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,1000,8,clip_15,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,1000,9,greedy,3,0.01,0.04,0
mab,2,Suboptimal,1000,9,pess_0.1,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,9,pess_0.2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,9,pess_0.5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,9,pess_1,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,9,pess_2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,9,pess_5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,9,pess_10,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,9,pess_15,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,9,clip_0.1,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,9,clip_0.2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,9,clip_0.5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,9,clip_1,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,9,clip_2,3,0.01,0.04,0
mab,2,Suboptimal,1000,9,clip_5,3,0.01,0.04,0
mab,2,Suboptimal,1000,9,clip_10,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,1000,9,clip_15,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,1000,10,greedy,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,1000,10,pess_0.1,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,10,pess_0.2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,10,pess_0.5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,10,pess_1,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,10,pess_2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,10,pess_5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,10,pess_10,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,10,pess_15,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,10,clip_0.1,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,10,clip_0.2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,10,clip_0.5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,10,clip_1,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,10,clip_2,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,1000,10,clip_5,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,1000,10,clip_10,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,1000,10,clip_15,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,1000,11,greedy,3,0.01,0.04,0
mab,2,Suboptimal,1000,11,pess_0.1,3,0.01,0.04,0
mab,2,Suboptimal,1000,11,pess_0.2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,11,pess_0.5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,11,pess_1,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,11,pess_2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,11,pess_5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,11,pess_10,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,11,pess_15,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,11,clip_0.1,1,0.05,0.0,1
mab,2,Suboptimal,1000,11,clip_0.2,3,0.01,0.04,0
mab,2,Suboptimal,1000,11,clip_0.5,3,0.01,0.04,0
mab,2,Suboptimal,1000,11,clip_1,3,0.01,0.04,0
mab,2,Suboptimal,1000,11,clip_2,3,0.01,0.04,0
mab,2,Suboptimal,1000,11,clip_5,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,1000,11,clip_10,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,1000,11,clip_15,4,-0.01,0.060000000000000005,0
mab,2,Suboptimal,1000,12,greedy,1,0.05,0.0,1
mab,2,Suboptimal,1000,12,pess_0.1,1,0.05,0.0,1
mab,2,Suboptimal,1000,12,pess_0.2,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,12,pess_0.5,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,12,pess_1,2,0.04,0.010000000000000002,0
mab,2,Suboptimal,1000,12,pess_2,2,0.04,0.010000000000000002,0
